时间戳	借车需求	还车需求
2024-06-23 00:00	2	2
2024-06-23 00:15	4	2
2024-06-23 00:30	2	1
2024-06-23 00:45	3	4
2024-06-23 01:00	2	4
2024-06-23 01:15	3	4
2024-06-23 01:30	5	7
2024-06-23 01:45	3	4
2024-06-23 02:00	2	1
2024-06-23 02:15	6	4
2024-06-23 02:30	7	2
2024-06-23 02:45	1	4
2024-06-23 03:00	0	0
2024-06-23 03:15	1	2
2024-06-23 03:30	9	4
2024-06-23 03:45	4	7
2024-06-23 04:00	4	4
2024-06-23 04:15	8	0
2024-06-23 04:30	6	1
2024-06-23 04:45	8	3
2024-06-23 05:00	0	3
2024-06-23 05:15	0	0
2024-06-23 05:30	8	2
2024-06-23 05:45	5	8
2024-06-23 06:00	5	7
2024-06-23 06:15	0	9
2024-06-23 06:30	1	4
2024-06-23 06:45	4	9
2024-06-23 07:00	1	0
2024-06-23 07:15	4	4
2024-06-23 07:30	0	1
2024-06-23 07:45	7	0
2024-06-23 08:00	5	5
2024-06-23 08:15	0	0
2024-06-23 08:30	6	3
2024-06-23 08:45	10	2
2024-06-23 09:00	15	10
2024-06-23 09:15	15	13
2024-06-23 09:30	17	14
2024-06-23 09:45	18	15
2024-06-23 10:00	12	16
2024-06-23 10:15	15	15
2024-06-23 10:30	13	17
2024-06-23 10:45	15	10
2024-06-23 11:00	15	13
2024-06-23 11:15	13	14
2024-06-23 11:30	12	11
2024-06-23 11:45	13	12
2024-06-23 12:00	10	16
2024-06-23 12:15	12	13
2024-06-23 12:30	11	7
2024-06-23 12:45	10	15
2024-06-23 13:00	14	13
2024-06-23 13:15	18	15
2024-06-23 13:30	9	17
2024-06-23 13:45	14	12
2024-06-23 14:00	11	10
2024-06-23 14:15	6	11
2024-06-23 14:30	12	7
2024-06-23 14:45	18	14
2024-06-23 15:00	18	13
2024-06-23 15:15	7	14
2024-06-23 15:30	20	18
2024-06-23 15:45	6	9
2024-06-23 16:00	17	19
2024-06-23 16:15	10	10
2024-06-23 16:30	7	8
2024-06-23 16:45	15	15
2024-06-23 17:00	10	18
2024-06-23 17:15	11	11
2024-06-23 17:30	14	18
2024-06-23 17:45	20	8
2024-06-23 18:00	18	20
2024-06-23 18:15	17	18
2024-06-23 18:30	15	17
2024-06-23 18:45	20	11
2024-06-23 19:00	13	22
2024-06-23 19:15	19	16
2024-06-23 19:30	14	20
2024-06-23 19:45	18	19
2024-06-23 20:00	9	8
2024-06-23 20:15	10	7
2024-06-23 20:30	7	4
2024-06-23 20:45	7	9
2024-06-23 21:00	9	10
2024-06-23 21:15	6	10
2024-06-23 21:30	8	4
2024-06-23 21:45	7	9
2024-06-23 22:00	0	5
2024-06-23 22:15	2	2
2024-06-23 22:30	6	5
2024-06-23 22:45	2	2
2024-06-23 23:00	3	4
2024-06-23 23:15	3	4
2024-06-23 23:30	2	0
2024-06-23 23:45	0	4
