时间戳	借车需求	还车需求
2024-06-25 00:00	0	0
2024-06-25 00:15	0	0
2024-06-25 00:30	0	0
2024-06-25 00:45	0	0
2024-06-25 01:00	0	0
2024-06-25 01:15	0	0
2024-06-25 01:30	0	0
2024-06-25 01:45	0	0
2024-06-25 02:00	0	0
2024-06-25 02:15	0	0
2024-06-25 02:30	0	0
2024-06-25 02:45	0	0
2024-06-25 03:00	0	0
2024-06-25 03:15	0	0
2024-06-25 03:30	0	0
2024-06-25 03:45	0	0
2024-06-25 04:00	0	0
2024-06-25 04:15	0	0
2024-06-25 04:30	0	0
2024-06-25 04:45	0	0
2024-06-25 05:00	0	0
2024-06-25 05:15	0	0
2024-06-25 05:30	0	0
2024-06-25 05:45	0	0
2024-06-25 06:00	2	1
2024-06-25 06:15	2	1
2024-06-25 06:30	1	1
2024-06-25 06:45	1	1
2024-06-25 07:00	6	5
2024-06-25 07:15	6	5
2024-06-25 07:30	6	5
2024-06-25 07:45	5	5
2024-06-25 08:00	2	1
2024-06-25 08:15	2	1
2024-06-25 08:30	0	0
2024-06-25 08:45	0	0
2024-06-25 09:00	0	0
2024-06-25 09:15	0	0
2024-06-25 09:30	0	0
2024-06-25 09:45	0	0
2024-06-25 10:00	0	0
2024-06-25 10:15	0	0
2024-06-25 10:30	0	0
2024-06-25 10:45	0	0
2024-06-25 11:00	2	2
2024-06-25 11:15	2	3
2024-06-25 11:30	3	2
2024-06-25 11:45	2	2
2024-06-25 12:00	3	3
2024-06-25 12:15	3	1
2024-06-25 12:30	2	2
2024-06-25 12:45	3	2
2024-06-25 13:00	5	4
2024-06-25 13:15	5	3
2024-06-25 13:30	5	4
2024-06-25 13:45	6	5
2024-06-25 14:00	10	8
2024-06-25 14:15	10	8
2024-06-25 14:30	10	8
2024-06-25 14:45	10	8
2024-06-25 15:00	10	10
2024-06-25 15:15	10	10
2024-06-25 15:30	10	10
2024-06-25 15:45	10	10
2024-06-25 16:00	10	10
2024-06-25 16:15	10	10
2024-06-25 16:30	10	10
2024-06-25 16:45	10	10
2024-06-25 17:00	10	10
2024-06-25 17:15	10	10
2024-06-25 17:30	10	10
2024-06-25 17:45	10	10
2024-06-25 18:00	10	10
2024-06-25 18:15	10	10
2024-06-25 18:30	10	10
2024-06-25 18:45	10	10
2024-06-25 19:00	10	10
2024-06-25 19:15	10	10
2024-06-25 19:30	10	10
2024-06-25 19:45	10	10
2024-06-25 20:00	10	10
2024-06-25 20:15	10	10
2024-06-25 20:30	10	10
2024-06-25 20:45	10	10
2024-06-25 21:00	10	9
2024-06-25 21:15	10	9
2024-06-25 21:30	10	8
2024-06-25 21:45	10	9
2024-06-25 22:00	1	1
2024-06-25 22:15	1	1
2024-06-25 22:30	1	1
2024-06-25 22:45	2	1
2024-06-25 23:00	1	1
2024-06-25 23:15	1	1
2024-06-25 23:30	1	1
2024-06-25 23:45	1	1
