时间戳	借车需求	还车需求
2024-06-21 00:00	0	0
2024-06-21 00:15	0	0
2024-06-21 00:30	0	0
2024-06-21 00:45	0	0
2024-06-21 01:00	0	0
2024-06-21 01:15	0	0
2024-06-21 01:30	0	0
2024-06-21 01:45	0	0
2024-06-21 02:00	0	0
2024-06-21 02:15	0	0
2024-06-21 02:30	0	0
2024-06-21 02:45	0	0
2024-06-21 03:00	0	0
2024-06-21 03:15	0	0
2024-06-21 03:30	0	0
2024-06-21 03:45	0	0
2024-06-21 04:00	0	0
2024-06-21 04:15	0	0
2024-06-21 04:30	1	1
2024-06-21 04:45	1	1
2024-06-21 05:00	1	1
2024-06-21 05:15	2	1
2024-06-21 05:30	2	2
2024-06-21 05:45	4	3
2024-06-21 06:00	3	4
2024-06-21 06:15	7	6
2024-06-21 06:30	10	9
2024-06-21 06:45	9	11
2024-06-21 07:00	15	19
2024-06-21 07:15	14	16
2024-06-21 07:30	17	19
2024-06-21 07:45	20	20
2024-06-21 08:00	20	20
2024-06-21 08:15	19	20
2024-06-21 08:30	16	20
2024-06-21 08:45	19	15
2024-06-21 09:00	16	12
2024-06-21 09:15	18	15
2024-06-21 09:30	15	18
2024-06-21 09:45	12	15
2024-06-21 10:00	13	13
2024-06-21 10:15	10	10
2024-06-21 10:30	10	13
2024-06-21 10:45	10	9
2024-06-21 11:00	7	8
2024-06-21 11:15	9	7
2024-06-21 11:30	9	6
2024-06-21 11:45	10	9
2024-06-21 12:00	8	8
2024-06-21 12:15	11	11
2024-06-21 12:30	8	10
2024-06-21 12:45	10	9
2024-06-21 13:00	8	7
2024-06-21 13:15	6	6
2024-06-21 13:30	4	5
2024-06-21 13:45	4	4
2024-06-21 14:00	5	5
2024-06-21 14:15	4	5
2024-06-21 14:30	5	6
2024-06-21 14:45	4	3
2024-06-21 15:00	5	6
2024-06-21 15:15	6	7
2024-06-21 15:30	6	7
2024-06-21 15:45	9	7
2024-06-21 16:00	10	9
2024-06-21 16:15	10	11
2024-06-21 16:30	20	20
2024-06-21 16:45	20	17
2024-06-21 17:00	19	18
2024-06-21 17:15	19	20
2024-06-21 17:30	17	13
2024-06-21 17:45	19	20
2024-06-21 18:00	19	20
2024-06-21 18:15	19	17
2024-06-21 18:30	18	16
2024-06-21 18:45	18	20
2024-06-21 19:00	16	12
2024-06-21 19:15	16	20
2024-06-21 19:30	19	18
2024-06-21 19:45	19	18
2024-06-21 20:00	10	8
2024-06-21 20:15	10	12
2024-06-21 20:30	7	7
2024-06-21 20:45	7	9
2024-06-21 21:00	6	7
2024-06-21 21:15	5	6
2024-06-21 21:30	3	3
2024-06-21 21:45	3	3
2024-06-21 22:00	1	1
2024-06-21 22:15	1	1
2024-06-21 22:30	1	1
2024-06-21 22:45	1	1
2024-06-21 23:00	0	0
2024-06-21 23:15	0	0
2024-06-21 23:30	0	0
2024-06-21 23:45	0	0
