时间戳	借车需求	还车需求
2024-06-23 00:00	0	0
2024-06-23 00:15	0	0
2024-06-23 00:30	0	0
2024-06-23 00:45	0	0
2024-06-23 01:00	0	0
2024-06-23 01:15	0	0
2024-06-23 01:30	0	0
2024-06-23 01:45	0	0
2024-06-23 02:00	0	0
2024-06-23 02:15	0	0
2024-06-23 02:30	0	0
2024-06-23 02:45	0	0
2024-06-23 03:00	0	0
2024-06-23 03:15	0	0
2024-06-23 03:30	0	0
2024-06-23 03:45	0	1
2024-06-23 04:00	0	0
2024-06-23 04:15	0	0
2024-06-23 04:30	1	1
2024-06-23 04:45	1	1
2024-06-23 05:00	1	1
2024-06-23 05:15	1	2
2024-06-23 05:30	1	2
2024-06-23 05:45	1	3
2024-06-23 06:00	3	5
2024-06-23 06:15	3	5
2024-06-23 06:30	4	7
2024-06-23 06:45	5	10
2024-06-23 07:00	5	15
2024-06-23 07:15	9	14
2024-06-23 07:30	13	12
2024-06-23 07:45	12	10
2024-06-23 08:00	16	9
2024-06-23 08:15	15	8
2024-06-23 08:30	14	6
2024-06-23 08:45	14	6
2024-06-23 09:00	9	6
2024-06-23 09:15	8	5
2024-06-23 09:30	8	3
2024-06-23 09:45	6	5
2024-06-23 10:00	5	6
2024-06-23 10:15	7	7
2024-06-23 10:30	5	8
2024-06-23 10:45	8	10
2024-06-23 11:00	8	12
2024-06-23 11:15	9	11
2024-06-23 11:30	13	16
2024-06-23 11:45	11	14
2024-06-23 12:00	15	10
2024-06-23 12:15	19	10
2024-06-23 12:30	15	7
2024-06-23 12:45	10	7
2024-06-23 13:00	10	7
2024-06-23 13:15	9	5
2024-06-23 13:30	6	5
2024-06-23 13:45	6	7
2024-06-23 14:00	5	7
2024-06-23 14:15	4	7
2024-06-23 14:30	8	8
2024-06-23 14:45	9	10
2024-06-23 15:00	9	11
2024-06-23 15:15	11	14
2024-06-23 15:30	13	16
2024-06-23 15:45	13	15
2024-06-23 16:00	16	18
2024-06-23 16:15	16	24
2024-06-23 16:30	19	27
2024-06-23 16:45	19	29
2024-06-23 17:00	28	30
2024-06-23 17:15	24	29
2024-06-23 17:30	36	28
2024-06-23 17:45	31	28
2024-06-23 18:00	33	28
2024-06-23 18:15	33	24
2024-06-23 18:30	29	17
2024-06-23 18:45	34	16
2024-06-23 19:00	28	18
2024-06-23 19:15	21	15
2024-06-23 19:30	23	12
2024-06-23 19:45	19	9
2024-06-23 20:00	16	8
2024-06-23 20:15	18	7
2024-06-23 20:30	11	7
2024-06-23 20:45	9	6
2024-06-23 21:00	9	5
2024-06-23 21:15	8	3
2024-06-23 21:30	8	2
2024-06-23 21:45	6	1
2024-06-23 22:00	5	1
2024-06-23 22:15	5	1
2024-06-23 22:30	1	0
2024-06-23 22:45	1	0
2024-06-23 23:00	1	0
2024-06-23 23:15	0	0
2024-06-23 23:30	0	0
2024-06-23 23:45	0	0
