时间戳	借车需求	还车需求
2024-06-17 00:00	18	13
2024-06-17 00:15	15	11
2024-06-17 00:30	20	7
2024-06-17 00:45	6	4
2024-06-17 01:00	15	19
2024-06-17 01:15	7	5
2024-06-17 01:30	5	13
2024-06-17 01:45	10	5
2024-06-17 02:00	17	20
2024-06-17 02:15	17	14
2024-06-17 02:30	5	4
2024-06-17 02:45	20	17
2024-06-17 03:00	14	12
2024-06-17 03:15	13	22
2024-06-17 03:30	11	18
2024-06-17 03:45	12	22
2024-06-17 04:00	19	19
2024-06-17 04:15	13	14
2024-06-17 04:30	14	20
2024-06-17 04:45	8	15
2024-06-17 05:00	9	19
2024-06-17 05:15	13	19
2024-06-17 05:30	14	26
2024-06-17 05:45	18	29
2024-06-17 06:00	19	22
2024-06-17 06:15	30	32
2024-06-17 06:30	20	41
2024-06-17 06:45	36	52
2024-06-17 07:00	39	51
2024-06-17 07:15	57	61
2024-06-17 07:30	56	76
2024-06-17 07:45	66	76
2024-06-17 08:00	67	75
2024-06-17 08:15	61	77
2024-06-17 08:30	68	75
2024-06-17 08:45	65	64
2024-06-17 09:00	52	51
2024-06-17 09:15	33	37
2024-06-17 09:30	35	29
2024-06-17 09:45	28	27
2024-06-17 10:00	16	25
2024-06-17 10:15	15	13
2024-06-17 10:30	18	18
2024-06-17 10:45	10	18
2024-06-17 11:00	23	10
2024-06-17 11:15	12	4
2024-06-17 11:30	6	10
2024-06-17 11:45	4	15
2024-06-17 12:00	17	19
2024-06-17 12:15	12	18
2024-06-17 12:30	13	7
2024-06-17 12:45	15	4
2024-06-17 13:00	17	10
2024-06-17 13:15	11	4
2024-06-17 13:30	9	8
2024-06-17 13:45	11	8
2024-06-17 14:00	14	3
2024-06-17 14:15	12	8
2024-06-17 14:30	14	1
2024-06-17 14:45	8	13
2024-06-17 15:00	14	6
2024-06-17 15:15	17	5
2024-06-17 15:30	9	8
2024-06-17 15:45	21	16
2024-06-17 16:00	22	5
2024-06-17 16:15	18	14
2024-06-17 16:30	37	8
2024-06-17 16:45	29	12
2024-06-17 17:00	49	15
2024-06-17 17:15	61	16
2024-06-17 17:30	60	20
2024-06-17 17:45	58	24
2024-06-17 18:00	67	28
2024-06-17 18:15	61	30
2024-06-17 18:30	48	17
2024-06-17 18:45	53	17
2024-06-17 19:00	34	7
2024-06-17 19:15	32	15
2024-06-17 19:30	28	5
2024-06-17 19:45	19	14
2024-06-17 20:00	19	4
2024-06-17 20:15	13	8
2024-06-17 20:30	17	7
2024-06-17 20:45	11	11
2024-06-17 21:00	12	16
2024-06-17 21:15	5	5
2024-06-17 21:30	18	1
2024-06-17 21:45	15	5
2024-06-17 22:00	13	13
2024-06-17 22:15	10	17
2024-06-17 22:30	11	12
2024-06-17 22:45	19	12
2024-06-17 23:00	5	9
2024-06-17 23:15	18	3
2024-06-17 23:30	10	13
2024-06-17 23:45	3	10
