时间戳	借车需求	还车需求
2024-06-22 00:00	0	0
2024-06-22 00:15	0	0
2024-06-22 00:30	0	0
2024-06-22 00:45	0	0
2024-06-22 01:00	0	0
2024-06-22 01:15	0	1
2024-06-22 01:30	0	0
2024-06-22 01:45	0	1
2024-06-22 02:00	1	1
2024-06-22 02:15	0	0
2024-06-22 02:30	1	1
2024-06-22 02:45	0	0
2024-06-22 03:00	0	0
2024-06-22 03:15	1	0
2024-06-22 03:30	0	0
2024-06-22 03:45	0	0
2024-06-22 04:00	1	0
2024-06-22 04:15	0	0
2024-06-22 04:30	0	1
2024-06-22 04:45	0	0
2024-06-22 05:00	0	0
2024-06-22 05:15	0	0
2024-06-22 05:30	0	0
2024-06-22 05:45	0	0
2024-06-22 06:00	3	3
2024-06-22 06:15	5	3
2024-06-22 06:30	4	4
2024-06-22 06:45	3	5
2024-06-22 07:00	3	3
2024-06-22 07:15	3	2
2024-06-22 07:30	3	5
2024-06-22 07:45	5	3
2024-06-22 08:00	3	3
2024-06-22 08:15	5	5
2024-06-22 08:30	4	4
2024-06-22 08:45	4	5
2024-06-22 09:00	15	12
2024-06-22 09:15	14	14
2024-06-22 09:30	15	13
2024-06-22 09:45	14	13
2024-06-22 10:00	14	13
2024-06-22 10:15	13	14
2024-06-22 10:30	13	13
2024-06-22 10:45	13	15
2024-06-22 11:00	13	15
2024-06-22 11:15	15	13
2024-06-22 11:30	15	10
2024-06-22 11:45	12	14
2024-06-22 12:00	13	11
2024-06-22 12:15	13	12
2024-06-22 12:30	11	13
2024-06-22 12:45	11	11
2024-06-22 13:00	11	10
2024-06-22 13:15	10	9
2024-06-22 13:30	11	8
2024-06-22 13:45	12	9
2024-06-22 14:00	11	8
2024-06-22 14:15	12	9
2024-06-22 14:30	9	10
2024-06-22 14:45	11	8
2024-06-22 15:00	9	10
2024-06-22 15:15	9	7
2024-06-22 15:30	10	10
2024-06-22 15:45	11	9
2024-06-22 16:00	11	8
2024-06-22 16:15	12	9
2024-06-22 16:30	11	11
2024-06-22 16:45	12	9
2024-06-22 17:00	13	12
2024-06-22 17:15	13	11
2024-06-22 17:30	13	12
2024-06-22 17:45	15	14
2024-06-22 18:00	13	14
2024-06-22 18:15	13	15
2024-06-22 18:30	14	14
2024-06-22 18:45	16	12
2024-06-22 19:00	15	15
2024-06-22 19:15	17	15
2024-06-22 19:30	17	14
2024-06-22 19:45	16	15
2024-06-22 20:00	9	6
2024-06-22 20:15	9	9
2024-06-22 20:30	9	8
2024-06-22 20:45	7	8
2024-06-22 21:00	8	9
2024-06-22 21:15	8	8
2024-06-22 21:30	8	6
2024-06-22 21:45	8	5
2024-06-22 22:00	3	4
2024-06-22 22:15	4	1
2024-06-22 22:30	1	0
2024-06-22 22:45	0	3
2024-06-22 23:00	0	2
2024-06-22 23:15	1	2
2024-06-22 23:30	0	2
2024-06-22 23:45	0	0
