时间戳	借车需求	还车需求
2024-06-23 00:00	0	1
2024-06-23 00:15	1	0
2024-06-23 00:30	1	0
2024-06-23 00:45	1	1
2024-06-23 01:00	0	1
2024-06-23 01:15	1	1
2024-06-23 01:30	0	1
2024-06-23 01:45	1	0
2024-06-23 02:00	1	1
2024-06-23 02:15	1	1
2024-06-23 02:30	1	1
2024-06-23 02:45	1	1
2024-06-23 03:00	1	1
2024-06-23 03:15	1	1
2024-06-23 03:30	1	1
2024-06-23 03:45	1	1
2024-06-23 04:00	1	1
2024-06-23 04:15	1	1
2024-06-23 04:30	1	1
2024-06-23 04:45	1	1
2024-06-23 05:00	1	1
2024-06-23 05:15	0	1
2024-06-23 05:30	1	1
2024-06-23 05:45	1	1
2024-06-23 06:00	6	5
2024-06-23 06:15	6	7
2024-06-23 06:30	6	5
2024-06-23 06:45	6	6
2024-06-23 07:00	6	6
2024-06-23 07:15	5	4
2024-06-23 07:30	3	3
2024-06-23 07:45	5	3
2024-06-23 08:00	5	3
2024-06-23 08:15	3	2
2024-06-23 08:30	2	1
2024-06-23 08:45	2	3
2024-06-23 09:00	12	11
2024-06-23 09:15	12	10
2024-06-23 09:30	13	12
2024-06-23 09:45	11	9
2024-06-23 10:00	10	10
2024-06-23 10:15	11	10
2024-06-23 10:30	12	11
2024-06-23 10:45	12	11
2024-06-23 11:00	12	9
2024-06-23 11:15	10	10
2024-06-23 11:30	11	8
2024-06-23 11:45	12	10
2024-06-23 12:00	11	9
2024-06-23 12:15	11	9
2024-06-23 12:30	9	10
2024-06-23 12:45	11	8
2024-06-23 13:00	12	10
2024-06-23 13:15	12	9
2024-06-23 13:30	11	10
2024-06-23 13:45	13	9
2024-06-23 14:00	13	10
2024-06-23 14:15	13	13
2024-06-23 14:30	13	10
2024-06-23 14:45	14	10
2024-06-23 15:00	16	12
2024-06-23 15:15	15	14
2024-06-23 15:30	17	13
2024-06-23 15:45	16	14
2024-06-23 16:00	16	14
2024-06-23 16:15	18	13
2024-06-23 16:30	17	16
2024-06-23 16:45	18	15
2024-06-23 17:00	18	18
2024-06-23 17:15	18	16
2024-06-23 17:30	18	15
2024-06-23 17:45	18	16
2024-06-23 18:00	19	17
2024-06-23 18:15	19	19
2024-06-23 18:30	19	17
2024-06-23 18:45	18	16
2024-06-23 19:00	19	18
2024-06-23 19:15	19	16
2024-06-23 19:30	19	15
2024-06-23 19:45	18	14
2024-06-23 20:00	5	7
2024-06-23 20:15	7	6
2024-06-23 20:30	6	6
2024-06-23 20:45	5	7
2024-06-23 21:00	5	7
2024-06-23 21:15	7	7
2024-06-23 21:30	5	6
2024-06-23 21:45	5	7
2024-06-23 22:00	2	2
2024-06-23 22:15	1	1
2024-06-23 22:30	1	2
2024-06-23 22:45	2	1
2024-06-23 23:00	2	1
2024-06-23 23:15	1	0
2024-06-23 23:30	1	1
2024-06-23 23:45	1	0
