时间戳	借车需求	还车需求
2024-06-24 00:00	0	0
2024-06-24 00:15	0	0
2024-06-24 00:30	0	0
2024-06-24 00:45	0	0
2024-06-24 01:00	0	0
2024-06-24 01:15	0	0
2024-06-24 01:30	0	0
2024-06-24 01:45	0	0
2024-06-24 02:00	0	0
2024-06-24 02:15	0	0
2024-06-24 02:30	0	0
2024-06-24 02:45	0	0
2024-06-24 03:00	0	0
2024-06-24 03:15	0	0
2024-06-24 03:30	0	0
2024-06-24 03:45	0	0
2024-06-24 04:00	0	0
2024-06-24 04:15	0	0
2024-06-24 04:30	0	0
2024-06-24 04:45	0	0
2024-06-24 05:00	0	0
2024-06-24 05:15	0	0
2024-06-24 05:30	0	0
2024-06-24 05:45	0	0
2024-06-24 06:00	1	0
2024-06-24 06:15	1	0
2024-06-24 06:30	0	2
2024-06-24 06:45	0	0
2024-06-24 07:00	6	10
2024-06-24 07:15	10	10
2024-06-24 07:30	10	9
2024-06-24 07:45	6	10
2024-06-24 08:00	6	5
2024-06-24 08:15	10	2
2024-06-24 08:30	10	0
2024-06-24 08:45	10	6
2024-06-24 09:00	5	8
2024-06-24 09:15	9	6
2024-06-24 09:30	5	10
2024-06-24 09:45	9	9
2024-06-24 10:00	6	10
2024-06-24 10:15	7	8
2024-06-24 10:30	8	4
2024-06-24 10:45	5	10
2024-06-24 11:00	10	10
2024-06-24 11:15	10	7
2024-06-24 11:30	10	3
2024-06-24 11:45	4	8
2024-06-24 12:00	10	10
2024-06-24 12:15	10	9
2024-06-24 12:30	10	9
2024-06-24 12:45	10	10
2024-06-24 13:00	10	9
2024-06-24 13:15	10	10
2024-06-24 13:30	10	9
2024-06-24 13:45	10	10
2024-06-24 14:00	10	6
2024-06-24 14:15	5	10
2024-06-24 14:30	10	10
2024-06-24 14:45	10	10
2024-06-24 15:00	5	9
2024-06-24 15:15	10	6
2024-06-24 15:30	10	8
2024-06-24 15:45	10	9
2024-06-24 16:00	10	7
2024-06-24 16:15	10	8
2024-06-24 16:30	10	4
2024-06-24 16:45	7	10
2024-06-24 17:00	4	0
2024-06-24 17:15	5	4
2024-06-24 17:30	8	4
2024-06-24 17:45	5	6
2024-06-24 18:00	5	6
2024-06-24 18:15	9	6
2024-06-24 18:30	0	7
2024-06-24 18:45	8	3
2024-06-24 19:00	10	10
2024-06-24 19:15	0	7
2024-06-24 19:30	3	0
2024-06-24 19:45	10	3
2024-06-24 20:00	9	9
2024-06-24 20:15	10	10
2024-06-24 20:30	9	2
2024-06-24 20:45	10	10
2024-06-24 21:00	10	5
2024-06-24 21:15	10	10
2024-06-24 21:30	10	5
2024-06-24 21:45	7	0
2024-06-24 22:00	0	0
2024-06-24 22:15	1	1
2024-06-24 22:30	1	0
2024-06-24 22:45	1	1
2024-06-24 23:00	1	1
2024-06-24 23:15	1	0
2024-06-24 23:30	1	0
2024-06-24 23:45	0	0
