时间戳	借车需求	还车需求
2024-06-29 00:00	0	0
2024-06-29 00:15	0	0
2024-06-29 00:30	0	0
2024-06-29 00:45	0	0
2024-06-29 01:00	0	0
2024-06-29 01:15	0	0
2024-06-29 01:30	0	0
2024-06-29 01:45	0	0
2024-06-29 02:00	0	0
2024-06-29 02:15	0	0
2024-06-29 02:30	0	0
2024-06-29 02:45	0	0
2024-06-29 03:00	0	0
2024-06-29 03:15	0	0
2024-06-29 03:30	0	0
2024-06-29 03:45	0	0
2024-06-29 04:00	0	0
2024-06-29 04:15	0	0
2024-06-29 04:30	1	1
2024-06-29 04:45	1	1
2024-06-29 05:00	1	1
2024-06-29 05:15	1	1
2024-06-29 05:30	2	2
2024-06-29 05:45	1	2
2024-06-29 06:00	2	3
2024-06-29 06:15	2	3
2024-06-29 06:30	3	6
2024-06-29 06:45	3	6
2024-06-29 07:00	5	10
2024-06-29 07:15	7	14
2024-06-29 07:30	6	12
2024-06-29 07:45	12	20
2024-06-29 08:00	23	15
2024-06-29 08:15	19	13
2024-06-29 08:30	12	14
2024-06-29 08:45	13	7
2024-06-29 09:00	9	4
2024-06-29 09:15	6	6
2024-06-29 09:30	6	4
2024-06-29 09:45	7	3
2024-06-29 10:00	4	5
2024-06-29 10:15	3	6
2024-06-29 10:30	5	6
2024-06-29 10:45	6	7
2024-06-29 11:00	5	12
2024-06-29 11:15	8	11
2024-06-29 11:30	10	15
2024-06-29 11:45	9	15
2024-06-29 12:00	14	15
2024-06-29 12:15	20	9
2024-06-29 12:30	13	9
2024-06-29 12:45	14	8
2024-06-29 13:00	11	7
2024-06-29 13:15	7	7
2024-06-29 13:30	7	6
2024-06-29 13:45	6	3
2024-06-29 14:00	5	6
2024-06-29 14:15	6	6
2024-06-29 14:30	7	7
2024-06-29 14:45	6	9
2024-06-29 15:00	7	7
2024-06-29 15:15	9	13
2024-06-29 15:30	7	11
2024-06-29 15:45	12	14
2024-06-29 16:00	15	15
2024-06-29 16:15	13	14
2024-06-29 16:30	15	24
2024-06-29 16:45	19	27
2024-06-29 17:00	17	27
2024-06-29 17:15	21	34
2024-06-29 17:30	30	33
2024-06-29 17:45	30	30
2024-06-29 18:00	37	32
2024-06-29 18:15	30	28
2024-06-29 18:30	33	20
2024-06-29 18:45	28	22
2024-06-29 19:00	24	13
2024-06-29 19:15	25	15
2024-06-29 19:30	15	12
2024-06-29 19:45	10	7
2024-06-29 20:00	10	8
2024-06-29 20:15	10	6
2024-06-29 20:30	7	5
2024-06-29 20:45	6	7
2024-06-29 21:00	7	4
2024-06-29 21:15	6	2
2024-06-29 21:30	4	2
2024-06-29 21:45	4	1
2024-06-29 22:00	2	1
2024-06-29 22:15	1	1
2024-06-29 22:30	1	1
2024-06-29 22:45	1	0
2024-06-29 23:00	1	0
2024-06-29 23:15	0	0
2024-06-29 23:30	0	0
2024-06-29 23:45	0	0
