时间戳	借车需求	还车需求
2024-06-19 00:00	0	0
2024-06-19 00:15	0	0
2024-06-19 00:30	0	0
2024-06-19 00:45	0	0
2024-06-19 01:00	0	0
2024-06-19 01:15	0	0
2024-06-19 01:30	0	1
2024-06-19 01:45	0	0
2024-06-19 02:00	1	0
2024-06-19 02:15	0	1
2024-06-19 02:30	1	0
2024-06-19 02:45	0	0
2024-06-19 03:00	0	0
2024-06-19 03:15	0	0
2024-06-19 03:30	0	0
2024-06-19 03:45	1	0
2024-06-19 04:00	0	0
2024-06-19 04:15	0	0
2024-06-19 04:30	1	1
2024-06-19 04:45	0	0
2024-06-19 05:00	0	0
2024-06-19 05:15	0	0
2024-06-19 05:30	0	0
2024-06-19 05:45	0	0
2024-06-19 06:00	7	5
2024-06-19 06:15	7	7
2024-06-19 06:30	5	4
2024-06-19 06:45	5	5
2024-06-19 07:00	9	7
2024-06-19 07:15	10	8
2024-06-19 07:30	7	9
2024-06-19 07:45	9	8
2024-06-19 08:00	9	8
2024-06-19 08:15	8	8
2024-06-19 08:30	10	7
2024-06-19 08:45	8	7
2024-06-19 09:00	8	7
2024-06-19 09:15	9	8
2024-06-19 09:30	8	7
2024-06-19 09:45	8	10
2024-06-19 10:00	11	11
2024-06-19 10:15	12	9
2024-06-19 10:30	11	10
2024-06-19 10:45	11	10
2024-06-19 11:00	3	1
2024-06-19 11:15	1	2
2024-06-19 11:30	2	1
2024-06-19 11:45	3	3
2024-06-19 12:00	3	3
2024-06-19 12:15	4	2
2024-06-19 12:30	4	2
2024-06-19 12:45	4	2
2024-06-19 13:00	5	3
2024-06-19 13:15	4	5
2024-06-19 13:30	4	4
2024-06-19 13:45	5	6
2024-06-19 14:00	6	4
2024-06-19 14:15	6	5
2024-06-19 14:30	5	5
2024-06-19 14:45	6	8
2024-06-19 15:00	5	6
2024-06-19 15:15	7	6
2024-06-19 15:30	7	5
2024-06-19 15:45	6	7
2024-06-19 16:00	13	13
2024-06-19 16:15	13	13
2024-06-19 16:30	11	12
2024-06-19 16:45	12	12
2024-06-19 17:00	14	14
2024-06-19 17:15	13	13
2024-06-19 17:30	13	13
2024-06-19 17:45	14	12
2024-06-19 18:00	16	13
2024-06-19 18:15	16	14
2024-06-19 18:30	16	13
2024-06-19 18:45	15	14
2024-06-19 19:00	14	16
2024-06-19 19:15	15	14
2024-06-19 19:30	14	15
2024-06-19 19:45	13	13
2024-06-19 20:00	4	2
2024-06-19 20:15	4	4
2024-06-19 20:30	3	4
2024-06-19 20:45	2	3
2024-06-19 21:00	2	2
2024-06-19 21:15	2	2
2024-06-19 21:30	1	2
2024-06-19 21:45	1	4
2024-06-19 22:00	0	0
2024-06-19 22:15	0	0
2024-06-19 22:30	0	0
2024-06-19 22:45	0	0
2024-06-19 23:00	0	0
2024-06-19 23:15	0	0
2024-06-19 23:30	0	0
2024-06-19 23:45	0	0
