时间戳	借车需求	还车需求
2024-06-27 00:00	2	1
2024-06-27 00:15	1	2
2024-06-27 00:30	2	2
2024-06-27 00:45	1	1
2024-06-27 01:00	1	1
2024-06-27 01:15	2	0
2024-06-27 01:30	2	1
2024-06-27 01:45	1	1
2024-06-27 02:00	0	1
2024-06-27 02:15	1	0
2024-06-27 02:30	1	1
2024-06-27 02:45	1	0
2024-06-27 03:00	0	1
2024-06-27 03:15	1	0
2024-06-27 03:30	0	0
2024-06-27 03:45	1	0
2024-06-27 04:00	0	0
2024-06-27 04:15	0	6
2024-06-27 04:30	0	4
2024-06-27 04:45	0	5
2024-06-27 05:00	7	5
2024-06-27 05:15	6	7
2024-06-27 05:30	6	4
2024-06-27 05:45	3	4
2024-06-27 06:00	5	4
2024-06-27 06:15	4	37
2024-06-27 06:30	4	26
2024-06-27 06:45	4	21
2024-06-27 07:00	37	26
2024-06-27 07:15	31	32
2024-06-27 07:30	25	27
2024-06-27 07:45	41	17
2024-06-27 08:00	37	42
2024-06-27 08:15	31	15
2024-06-27 08:30	32	8
2024-06-27 08:45	23	9
2024-06-27 09:00	9	22
2024-06-27 09:15	11	13
2024-06-27 09:30	9	17
2024-06-27 09:45	14	15
2024-06-27 10:00	8	5
2024-06-27 10:15	14	9
2024-06-27 10:30	18	9
2024-06-27 10:45	6	12
2024-06-27 11:00	9	18
2024-06-27 11:15	9	11
2024-06-27 11:30	12	13
2024-06-27 11:45	12	13
2024-06-27 12:00	11	14
2024-06-27 12:15	9	16
2024-06-27 12:30	9	14
2024-06-27 12:45	15	19
2024-06-27 13:00	12	11
2024-06-27 13:15	13	5
2024-06-27 13:30	13	10
2024-06-27 13:45	14	7
2024-06-27 14:00	6	5
2024-06-27 14:15	7	9
2024-06-27 14:30	7	7
2024-06-27 14:45	6	9
2024-06-27 15:00	6	7
2024-06-27 15:15	7	5
2024-06-27 15:30	8	5
2024-06-27 15:45	6	7
2024-06-27 16:00	5	6
2024-06-27 16:15	6	14
2024-06-27 16:30	9	9
2024-06-27 16:45	6	11
2024-06-27 17:00	10	8
2024-06-27 17:15	8	5
2024-06-27 17:30	11	6
2024-06-27 17:45	8	7
2024-06-27 18:00	6	10
2024-06-27 18:15	8	2
2024-06-27 18:30	11	4
2024-06-27 18:45	7	5
2024-06-27 19:00	2	5
2024-06-27 19:15	5	3
2024-06-27 19:30	5	3
2024-06-27 19:45	6	6
2024-06-27 20:00	3	2
2024-06-27 20:15	4	6
2024-06-27 20:30	7	6
2024-06-27 20:45	3	7
2024-06-27 21:00	5	4
2024-06-27 21:15	6	1
2024-06-27 21:30	4	1
2024-06-27 21:45	4	0
2024-06-27 22:00	0	0
2024-06-27 22:15	1	1
2024-06-27 22:30	0	0
2024-06-27 22:45	1	1
2024-06-27 23:00	1	1
2024-06-27 23:15	0	1
2024-06-27 23:30	2	1
2024-06-27 23:45	2	2
