时间戳	借车需求	还车需求
2024-06-24 00:00	0	0
2024-06-24 00:15	0	0
2024-06-24 00:30	0	0
2024-06-24 00:45	0	0
2024-06-24 01:00	0	0
2024-06-24 01:15	0	0
2024-06-24 01:30	0	0
2024-06-24 01:45	0	0
2024-06-24 02:00	0	0
2024-06-24 02:15	0	0
2024-06-24 02:30	0	0
2024-06-24 02:45	0	0
2024-06-24 03:00	0	0
2024-06-24 03:15	0	0
2024-06-24 03:30	0	0
2024-06-24 03:45	0	0
2024-06-24 04:00	0	1
2024-06-24 04:15	0	1
2024-06-24 04:30	0	1
2024-06-24 04:45	1	1
2024-06-24 05:00	0	1
2024-06-24 05:15	0	1
2024-06-24 05:30	1	2
2024-06-24 05:45	1	2
2024-06-24 06:00	1	2
2024-06-24 06:15	2	2
2024-06-24 06:30	2	4
2024-06-24 06:45	2	5
2024-06-24 07:00	4	9
2024-06-24 07:15	5	10
2024-06-24 07:30	3	14
2024-06-24 07:45	10	11
2024-06-24 08:00	13	9
2024-06-24 08:15	12	6
2024-06-24 08:30	11	5
2024-06-24 08:45	11	4
2024-06-24 09:00	4	3
2024-06-24 09:15	4	4
2024-06-24 09:30	3	2
2024-06-24 09:45	3	2
2024-06-24 10:00	2	3
2024-06-24 10:15	2	4
2024-06-24 10:30	3	4
2024-06-24 10:45	4	5
2024-06-24 11:00	3	6
2024-06-24 11:15	4	7
2024-06-24 11:30	5	8
2024-06-24 11:45	4	10
2024-06-24 12:00	9	8
2024-06-24 12:15	9	6
2024-06-24 12:30	6	5
2024-06-24 12:45	5	3
2024-06-24 13:00	7	3
2024-06-24 13:15	4	3
2024-06-24 13:30	4	3
2024-06-24 13:45	3	2
2024-06-24 14:00	2	2
2024-06-24 14:15	4	3
2024-06-24 14:30	3	4
2024-06-24 14:45	3	4
2024-06-24 15:00	3	4
2024-06-24 15:15	3	5
2024-06-24 15:30	5	6
2024-06-24 15:45	5	7
2024-06-24 16:00	6	8
2024-06-24 16:15	5	9
2024-06-24 16:30	6	9
2024-06-24 16:45	9	11
2024-06-24 17:00	8	11
2024-06-24 17:15	9	14
2024-06-24 17:30	10	13
2024-06-24 17:45	9	13
2024-06-24 18:00	15	10
2024-06-24 18:15	11	10
2024-06-24 18:30	12	9
2024-06-24 18:45	12	9
2024-06-24 19:00	8	5
2024-06-24 19:15	8	6
2024-06-24 19:30	7	5
2024-06-24 19:45	5	3
2024-06-24 20:00	6	3
2024-06-24 20:15	4	3
2024-06-24 20:30	4	3
2024-06-24 20:45	3	2
2024-06-24 21:00	3	2
2024-06-24 21:15	3	1
2024-06-24 21:30	2	1
2024-06-24 21:45	2	1
2024-06-24 22:00	1	1
2024-06-24 22:15	1	1
2024-06-24 22:30	1	1
2024-06-24 22:45	1	0
2024-06-24 23:00	1	0
2024-06-24 23:15	0	0
2024-06-24 23:30	0	0
2024-06-24 23:45	0	0
