时间戳	借车需求	还车需求
2024-06-19 00:00	4	5
2024-06-19 00:15	0	7
2024-06-19 00:30	0	0
2024-06-19 00:45	5	0
2024-06-19 01:00	8	4
2024-06-19 01:15	7	4
2024-06-19 01:30	5	3
2024-06-19 01:45	7	0
2024-06-19 02:00	9	10
2024-06-19 02:15	6	6
2024-06-19 02:30	6	11
2024-06-19 02:45	3	7
2024-06-19 03:00	4	9
2024-06-19 03:15	6	11
2024-06-19 03:30	14	10
2024-06-19 03:45	9	4
2024-06-19 04:00	11	3
2024-06-19 04:15	9	8
2024-06-19 04:30	4	11
2024-06-19 04:45	3	12
2024-06-19 05:00	5	2
2024-06-19 05:15	11	17
2024-06-19 05:30	18	11
2024-06-19 05:45	14	11
2024-06-19 06:00	13	14
2024-06-19 06:15	11	16
2024-06-19 06:30	9	14
2024-06-19 06:45	18	8
2024-06-19 07:00	19	13
2024-06-19 07:15	15	15
2024-06-19 07:30	17	23
2024-06-19 07:45	14	18
2024-06-19 08:00	12	17
2024-06-19 08:15	16	11
2024-06-19 08:30	17	21
2024-06-19 08:45	17	18
2024-06-19 09:00	19	15
2024-06-19 09:15	19	20
2024-06-19 09:30	21	19
2024-06-19 09:45	16	18
2024-06-19 10:00	23	19
2024-06-19 10:15	10	2
2024-06-19 10:30	7	3
2024-06-19 10:45	2	6
2024-06-19 11:00	10	7
2024-06-19 11:15	9	5
2024-06-19 11:30	10	9
2024-06-19 11:45	9	8
2024-06-19 12:00	8	4
2024-06-19 12:15	5	11
2024-06-19 12:30	7	9
2024-06-19 12:45	11	14
2024-06-19 13:00	11	15
2024-06-19 13:15	15	12
2024-06-19 13:30	8	17
2024-06-19 13:45	20	17
2024-06-19 14:00	16	10
2024-06-19 14:15	15	17
2024-06-19 14:30	15	17
2024-06-19 14:45	19	11
2024-06-19 15:00	18	21
2024-06-19 15:15	15	20
2024-06-19 15:30	18	22
2024-06-19 15:45	15	13
2024-06-19 16:00	28	27
2024-06-19 16:15	29	26
2024-06-19 16:30	29	27
2024-06-19 16:45	31	28
2024-06-19 17:00	23	32
2024-06-19 17:15	25	25
2024-06-19 17:30	27	24
2024-06-19 17:45	30	26
2024-06-19 18:00	23	29
2024-06-19 18:15	26	26
2024-06-19 18:30	27	24
2024-06-19 18:45	25	31
2024-06-19 19:00	24	30
2024-06-19 19:15	11	7
2024-06-19 19:30	13	15
2024-06-19 19:45	9	9
2024-06-19 20:00	11	13
2024-06-19 20:15	10	8
2024-06-19 20:30	9	5
2024-06-19 20:45	7	13
2024-06-19 21:00	6	4
2024-06-19 21:15	11	6
2024-06-19 21:30	8	4
2024-06-19 21:45	8	6
2024-06-19 22:00	0	0
2024-06-19 22:15	1	0
2024-06-19 22:30	0	0
2024-06-19 22:45	0	0
2024-06-19 23:00	1	0
2024-06-19 23:15	0	0
2024-06-19 23:30	0	0
2024-06-19 23:45	0	0
