时间戳	借车需求	还车需求
2024-06-21 00:00	0	0
2024-06-21 00:15	0	0
2024-06-21 00:30	0	0
2024-06-21 00:45	0	0
2024-06-21 01:00	0	0
2024-06-21 01:15	0	0
2024-06-21 01:30	0	1
2024-06-21 01:45	1	1
2024-06-21 02:00	0	1
2024-06-21 02:15	0	0
2024-06-21 02:30	1	1
2024-06-21 02:45	0	0
2024-06-21 03:00	0	0
2024-06-21 03:15	0	0
2024-06-21 03:30	0	0
2024-06-21 03:45	0	0
2024-06-21 04:00	0	0
2024-06-21 04:15	0	0
2024-06-21 04:30	0	0
2024-06-21 04:45	0	0
2024-06-21 05:00	0	0
2024-06-21 05:15	0	0
2024-06-21 05:30	0	0
2024-06-21 05:45	0	0
2024-06-21 06:00	2	2
2024-06-21 06:15	3	2
2024-06-21 06:30	3	3
2024-06-21 06:45	4	3
2024-06-21 07:00	3	4
2024-06-21 07:15	5	5
2024-06-21 07:30	4	5
2024-06-21 07:45	5	6
2024-06-21 08:00	17	18
2024-06-21 08:15	19	18
2024-06-21 08:30	20	20
2024-06-21 08:45	19	20
2024-06-21 09:00	20	20
2024-06-21 09:15	20	20
2024-06-21 09:30	20	20
2024-06-21 09:45	20	20
2024-06-21 10:00	20	20
2024-06-21 10:15	20	20
2024-06-21 10:30	20	20
2024-06-21 10:45	20	20
2024-06-21 11:00	8	8
2024-06-21 11:15	6	5
2024-06-21 11:30	6	5
2024-06-21 11:45	5	5
2024-06-21 12:00	4	4
2024-06-21 12:15	4	4
2024-06-21 12:30	4	5
2024-06-21 12:45	4	2
2024-06-21 13:00	2	3
2024-06-21 13:15	3	4
2024-06-21 13:30	3	3
2024-06-21 13:45	2	4
2024-06-21 14:00	2	2
2024-06-21 14:15	3	2
2024-06-21 14:30	1	2
2024-06-21 14:45	5	2
2024-06-21 15:00	3	4
2024-06-21 15:15	5	4
2024-06-21 15:30	6	4
2024-06-21 15:45	4	4
2024-06-21 16:00	6	6
2024-06-21 16:15	8	7
2024-06-21 16:30	7	6
2024-06-21 16:45	8	7
2024-06-21 17:00	9	10
2024-06-21 17:15	9	9
2024-06-21 17:30	8	10
2024-06-21 17:45	10	8
2024-06-21 18:00	9	10
2024-06-21 18:15	7	8
2024-06-21 18:30	7	7
2024-06-21 18:45	8	7
2024-06-21 19:00	6	7
2024-06-21 19:15	6	7
2024-06-21 19:30	6	4
2024-06-21 19:45	4	4
2024-06-21 20:00	6	4
2024-06-21 20:15	4	4
2024-06-21 20:30	2	3
2024-06-21 20:45	3	2
2024-06-21 21:00	3	2
2024-06-21 21:15	1	2
2024-06-21 21:30	1	1
2024-06-21 21:45	2	1
2024-06-21 22:00	0	0
2024-06-21 22:15	0	0
2024-06-21 22:30	0	0
2024-06-21 22:45	0	0
2024-06-21 23:00	0	0
2024-06-21 23:15	1	0
2024-06-21 23:30	0	2
2024-06-21 23:45	0	1
