时间戳	借车需求	还车需求
2024-06-22 00:00	-1	3
2024-06-22 00:15	11	9
2024-06-22 00:30	3	2
2024-06-22 00:45	14	12
2024-06-22 01:00	5	8
2024-06-22 01:15	24	14
2024-06-22 01:30	22	19
2024-06-22 01:45	18	15
2024-06-22 02:00	19	23
2024-06-22 02:15	24	24
2024-06-22 02:30	25	24
2024-06-22 02:45	20	30
2024-06-22 03:00	33	26
2024-06-22 03:15	29	23
2024-06-22 03:30	28	25
2024-06-22 03:45	32	28
2024-06-22 04:00	25	27
2024-06-22 04:15	24	30
2024-06-22 04:30	39	31
2024-06-22 04:45	38	31
2024-06-22 05:00	33	33
2024-06-22 05:15	39	33
2024-06-22 05:30	40	32
2024-06-22 05:45	35	42
2024-06-22 06:00	31	27
2024-06-22 06:15	38	38
2024-06-22 06:30	34	41
2024-06-22 06:45	29	31
2024-06-22 07:00	37	43
2024-06-22 07:15	29	37
2024-06-22 07:30	41	33
2024-06-22 07:45	37	30
2024-06-22 08:00	31	37
2024-06-22 08:15	42	31
2024-06-22 08:30	43	40
2024-06-22 08:45	34	28
2024-06-22 09:00	35	28
2024-06-22 09:15	30	29
2024-06-22 09:30	47	39
2024-06-22 09:45	44	30
2024-06-22 10:00	47	34
2024-06-22 10:15	34	25
2024-06-22 10:30	43	29
2024-06-22 10:45	39	33
2024-06-22 11:00	38	34
2024-06-22 11:15	35	26
2024-06-22 11:30	39	29
2024-06-22 11:45	46	39
2024-06-22 12:00	36	33
2024-06-22 12:15	32	23
2024-06-22 12:30	40	28
2024-06-22 12:45	38	23
2024-06-22 13:00	30	20
2024-06-22 13:15	30	32
2024-06-22 13:30	30	25
2024-06-22 13:45	30	33
2024-06-22 14:00	30	32
2024-06-22 14:15	31	22
2024-06-22 14:30	32	31
2024-06-22 14:45	28	27
2024-06-22 15:00	28	24
2024-06-22 15:15	39	28
2024-06-22 15:30	27	26
2024-06-22 15:45	33	24
2024-06-22 16:00	26	30
2024-06-22 16:15	36	30
2024-06-22 16:30	25	27
2024-06-22 16:45	29	21
2024-06-22 17:00	32	29
2024-06-22 17:15	41	37
2024-06-22 17:30	40	27
2024-06-22 17:45	35	35
2024-06-22 18:00	43	40
2024-06-22 18:15	35	40
2024-06-22 18:30	26	36
2024-06-22 18:45	29	38
2024-06-22 19:00	41	39
2024-06-22 19:15	39	36
2024-06-22 19:30	35	32
2024-06-22 19:45	30	32
2024-06-22 20:00	43	39
2024-06-22 20:15	30	31
2024-06-22 20:30	41	40
2024-06-22 20:45	37	35
2024-06-22 21:00	36	43
2024-06-22 21:15	38	34
2024-06-22 21:30	35	43
2024-06-22 21:45	35	40
2024-06-22 22:00	44	44
2024-06-22 22:15	36	38
2024-06-22 22:30	38	31
2024-06-22 22:45	40	44
2024-06-22 23:00	41	39
2024-06-22 23:15	44	47
2024-06-22 23:30	48	47
2024-06-22 23:45	51	40
