时间戳	借车需求	还车需求
2024-06-30 00:00	1	1
2024-06-30 00:15	1	1
2024-06-30 00:30	1	1
2024-06-30 00:45	1	1
2024-06-30 01:00	1	1
2024-06-30 01:15	1	1
2024-06-30 01:30	1	1
2024-06-30 01:45	1	1
2024-06-30 02:00	1	1
2024-06-30 02:15	1	1
2024-06-30 02:30	1	1
2024-06-30 02:45	1	1
2024-06-30 03:00	1	1
2024-06-30 03:15	1	1
2024-06-30 03:30	1	1
2024-06-30 03:45	1	1
2024-06-30 04:00	1	1
2024-06-30 04:15	1	1
2024-06-30 04:30	1	1
2024-06-30 04:45	1	1
2024-06-30 05:00	1	1
2024-06-30 05:15	0	1
2024-06-30 05:30	1	1
2024-06-30 05:45	0	0
2024-06-30 06:00	7	7
2024-06-30 06:15	5	6
2024-06-30 06:30	5	6
2024-06-30 06:45	5	4
2024-06-30 07:00	5	6
2024-06-30 07:15	3	5
2024-06-30 07:30	4	5
2024-06-30 07:45	4	5
2024-06-30 08:00	2	2
2024-06-30 08:15	2	1
2024-06-30 08:30	4	3
2024-06-30 08:45	2	3
2024-06-30 09:00	12	12
2024-06-30 09:15	13	10
2024-06-30 09:30	12	11
2024-06-30 09:45	12	12
2024-06-30 10:00	11	11
2024-06-30 10:15	12	9
2024-06-30 10:30	10	11
2024-06-30 10:45	11	7
2024-06-30 11:00	10	10
2024-06-30 11:15	10	8
2024-06-30 11:30	11	9
2024-06-30 11:45	11	9
2024-06-30 12:00	9	9
2024-06-30 12:15	11	7
2024-06-30 12:30	10	8
2024-06-30 12:45	10	9
2024-06-30 13:00	13	10
2024-06-30 13:15	11	11
2024-06-30 13:30	13	10
2024-06-30 13:45	14	9
2024-06-30 14:00	15	11
2024-06-30 14:15	13	14
2024-06-30 14:30	14	11
2024-06-30 14:45	14	13
2024-06-30 15:00	15	15
2024-06-30 15:15	17	13
2024-06-30 15:30	15	13
2024-06-30 15:45	15	15
2024-06-30 16:00	17	15
2024-06-30 16:15	18	16
2024-06-30 16:30	17	14
2024-06-30 16:45	16	12
2024-06-30 17:00	19	16
2024-06-30 17:15	17	14
2024-06-30 17:30	19	14
2024-06-30 17:45	18	16
2024-06-30 18:00	19	18
2024-06-30 18:15	18	16
2024-06-30 18:30	19	16
2024-06-30 18:45	19	19
2024-06-30 19:00	18	16
2024-06-30 19:15	19	17
2024-06-30 19:30	19	17
2024-06-30 19:45	18	18
2024-06-30 20:00	6	7
2024-06-30 20:15	8	6
2024-06-30 20:30	6	7
2024-06-30 20:45	5	6
2024-06-30 21:00	7	5
2024-06-30 21:15	6	6
2024-06-30 21:30	7	6
2024-06-30 21:45	4	5
2024-06-30 22:00	2	1
2024-06-30 22:15	1	1
2024-06-30 22:30	0	2
2024-06-30 22:45	2	2
2024-06-30 23:00	2	1
2024-06-30 23:15	1	0
2024-06-30 23:30	0	0
2024-06-30 23:45	0	1
