时间戳	借车需求	还车需求
2024-06-29 00:00	0	0
2024-06-29 00:15	0	0
2024-06-29 00:30	0	0
2024-06-29 00:45	0	0
2024-06-29 01:00	0	0
2024-06-29 01:15	0	0
2024-06-29 01:30	0	0
2024-06-29 01:45	0	0
2024-06-29 02:00	0	0
2024-06-29 02:15	0	0
2024-06-29 02:30	0	0
2024-06-29 02:45	0	0
2024-06-29 03:00	0	0
2024-06-29 03:15	0	1
2024-06-29 03:30	0	0
2024-06-29 03:45	0	1
2024-06-29 04:00	0	1
2024-06-29 04:15	0	1
2024-06-29 04:30	1	1
2024-06-29 04:45	1	1
2024-06-29 05:00	1	2
2024-06-29 05:15	1	2
2024-06-29 05:30	1	2
2024-06-29 05:45	1	4
2024-06-29 06:00	3	4
2024-06-29 06:15	2	5
2024-06-29 06:30	4	5
2024-06-29 06:45	3	6
2024-06-29 07:00	5	7
2024-06-29 07:15	8	11
2024-06-29 07:30	7	10
2024-06-29 07:45	14	11
2024-06-29 08:00	19	7
2024-06-29 08:15	18	13
2024-06-29 08:30	14	5
2024-06-29 08:45	14	9
2024-06-29 09:00	8	7
2024-06-29 09:15	8	6
2024-06-29 09:30	6	5
2024-06-29 09:45	8	6
2024-06-29 10:00	6	7
2024-06-29 10:15	5	7
2024-06-29 10:30	5	8
2024-06-29 10:45	8	11
2024-06-29 11:00	9	10
2024-06-29 11:15	7	10
2024-06-29 11:30	11	12
2024-06-29 11:45	12	12
2024-06-29 12:00	11	12
2024-06-29 12:15	19	9
2024-06-29 12:30	15	12
2024-06-29 12:45	15	12
2024-06-29 13:00	10	12
2024-06-29 13:15	10	9
2024-06-29 13:30	11	10
2024-06-29 13:45	8	7
2024-06-29 14:00	9	8
2024-06-29 14:15	7	10
2024-06-29 14:30	7	10
2024-06-29 14:45	10	13
2024-06-29 15:00	8	11
2024-06-29 15:15	9	12
2024-06-29 15:30	14	16
2024-06-29 15:45	14	17
2024-06-29 16:00	15	18
2024-06-29 16:15	17	20
2024-06-29 16:30	16	19
2024-06-29 16:45	20	22
2024-06-29 17:00	21	23
2024-06-29 17:15	21	24
2024-06-29 17:30	23	25
2024-06-29 17:45	27	30
2024-06-29 18:00	23	18
2024-06-29 18:15	20	15
2024-06-29 18:30	23	12
2024-06-29 18:45	18	20
2024-06-29 19:00	17	8
2024-06-29 19:15	18	13
2024-06-29 19:30	13	7
2024-06-29 19:45	10	4
2024-06-29 20:00	9	7
2024-06-29 20:15	9	5
2024-06-29 20:30	7	5
2024-06-29 20:45	5	3
2024-06-29 21:00	5	2
2024-06-29 21:15	4	1
2024-06-29 21:30	4	1
2024-06-29 21:45	3	2
2024-06-29 22:00	2	1
2024-06-29 22:15	2	1
2024-06-29 22:30	1	0
2024-06-29 22:45	1	1
2024-06-29 23:00	1	0
2024-06-29 23:15	0	0
2024-06-29 23:30	0	0
2024-06-29 23:45	0	0
