时间戳	借车需求	还车需求
2024-06-19 00:00	0	0
2024-06-19 00:15	0	0
2024-06-19 00:30	0	0
2024-06-19 00:45	0	0
2024-06-19 01:00	0	0
2024-06-19 01:15	0	0
2024-06-19 01:30	0	0
2024-06-19 01:45	0	0
2024-06-19 02:00	0	0
2024-06-19 02:15	0	0
2024-06-19 02:30	0	0
2024-06-19 02:45	0	0
2024-06-19 03:00	0	0
2024-06-19 03:15	0	0
2024-06-19 03:30	0	0
2024-06-19 03:45	0	0
2024-06-19 04:00	0	0
2024-06-19 04:15	0	0
2024-06-19 04:30	0	0
2024-06-19 04:45	0	0
2024-06-19 05:00	1	1
2024-06-19 05:15	1	1
2024-06-19 05:30	1	1
2024-06-19 05:45	1	1
2024-06-19 06:00	2	1
2024-06-19 06:15	2	2
2024-06-19 06:30	3	3
2024-06-19 06:45	4	4
2024-06-19 07:00	8	8
2024-06-19 07:15	12	15
2024-06-19 07:30	12	12
2024-06-19 07:45	16	16
2024-06-19 08:00	17	12
2024-06-19 08:15	16	19
2024-06-19 08:30	17	13
2024-06-19 08:45	15	13
2024-06-19 09:00	16	20
2024-06-19 09:15	13	14
2024-06-19 09:30	13	15
2024-06-19 09:45	9	11
2024-06-19 10:00	11	10
2024-06-19 10:15	5	6
2024-06-19 10:30	5	5
2024-06-19 10:45	5	6
2024-06-19 11:00	6	6
2024-06-19 11:15	6	5
2024-06-19 11:30	10	11
2024-06-19 11:45	12	9
2024-06-19 12:00	10	13
2024-06-19 12:15	14	11
2024-06-19 12:30	13	14
2024-06-19 12:45	12	12
2024-06-19 13:00	9	9
2024-06-19 13:15	9	7
2024-06-19 13:30	8	10
2024-06-19 13:45	7	7
2024-06-19 14:00	8	7
2024-06-19 14:15	6	6
2024-06-19 14:30	6	5
2024-06-19 14:45	7	7
2024-06-19 15:00	8	6
2024-06-19 15:15	6	5
2024-06-19 15:30	10	7
2024-06-19 15:45	11	8
2024-06-19 16:00	15	13
2024-06-19 16:15	14	11
2024-06-19 16:30	18	20
2024-06-19 16:45	16	17
2024-06-19 17:00	20	20
2024-06-19 17:15	16	12
2024-06-19 17:30	19	19
2024-06-19 17:45	18	16
2024-06-19 18:00	18	19
2024-06-19 18:15	20	18
2024-06-19 18:30	17	15
2024-06-19 18:45	18	20
2024-06-19 19:00	18	18
2024-06-19 19:15	17	20
2024-06-19 19:30	16	19
2024-06-19 19:45	18	20
2024-06-19 20:00	13	15
2024-06-19 20:15	11	14
2024-06-19 20:30	9	11
2024-06-19 20:45	9	11
2024-06-19 21:00	6	4
2024-06-19 21:15	6	5
2024-06-19 21:30	5	6
2024-06-19 21:45	6	5
2024-06-19 22:00	2	2
2024-06-19 22:15	3	2
2024-06-19 22:30	1	1
2024-06-19 22:45	1	1
2024-06-19 23:00	0	0
2024-06-19 23:15	0	0
2024-06-19 23:30	0	0
2024-06-19 23:45	0	0
